DIDE_CODE,prop_gamb_ss,prop_arab,prop_fun,seasonal_a0,seasonal_a1,seasonal_b1,seasonal_a2,seasonal_b2,seasonal_a3,seasonal_b3,itn_cov1,itn_cov2,itn_cov3,itn_cov4,itn_cov5,itn_cov6,itn_cov7,itn_cov8,itn_cov9,itn_cov10,itn_cov11,itn_cov12,itn_cov13,itn_cov14,itn_cov15,itn_cov16,itn_cov17,itn_cov18,itn_cov19,itn_cov20,irs_cov1,irs_cov2,irs_cov3,irs_cov4,irs_cov5,irs_cov6,irs_cov7,irs_cov8,irs_cov9,irs_cov10,irs_cov11,irs_cov12,irs_cov13,irs_cov14,irs_cov15,irs_cov16,irs_cov17,irs_cov18,irs_cov19,irs_cov20,prev,prev_years,prev_age0,prev_age1,drug_cov_0_0,drug_cov_1_0,ppu,ppr,gamb_ss_Q0,irs_dif_gamb_ss,gamb_ss_Q_in,gamb_ss_Q_bed,arab_Q0,irs_dif_arab,arab_Q_in,arab_Q_bed,fun_Q0,irs_dif_fun,fun_Q_in,fun_Q_bed,draw,total_M
102038,0.4501153,0.3499388,0.1999459,0.2873091,0.4222885,0.1214398,0.1830138,0.09893431,0.05227771,0.01266902,0.0544,0.0156,0.0281,0,0.0912,0.1814,0.2572,0.379,0.3796,0.4386,0.4996,0.5153,0.4674,0.5625,0.762,0.8827,0.6548,0.751,0.9952,0.7875,0,0,0,0,0,0,0.0018,0.0036,0.0054,0.0072,0.007,0.02,0.1367,0.0209,0.1192996,0.1192996,0.1192996,0.1192996,0.1192996,0.1192996,0.1439491,3,2,10,0.2326756,0.258236,0.7867945,0.1498261,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,20.36278
102039,0.4501153,0.3499388,0.1999459,0.2873091,0.4222885,0.1214398,0.1830138,0.09893431,0.05227771,0.01266902,0.0544,0.0156,0.0281,0,0.0912,0.1814,0.2572,0.379,0.3796,0.4386,0.4996,0.5153,0.4674,0.5625,0.762,0.8827,0.6548,0.751,0.9952,0.7875,0,0,0,0,0,0,0.0018,0.0036,0.0054,0.0072,0.007,0.02,0.1367,0.0209,0.1192996,0.1192996,0.1192996,0.1192996,0.1192996,0.1192996,0.1302018,3,2,10,0.2326756,0.258236,0.7867945,0.1498261,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,17.97519
102074,0.001461808,0.9317567,0.06678146,0.2841437,0.3589496,0.1627372,0.04185354,0.1492057,-0.08161102,0.07260878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.08777032,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.0951
102076,0.2233783,0.5766666,0.1999551,0.2851246,0.4016735,0.1147271,0.1266354,0.1068189,-0.01044679,0.04846794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.1008059,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.09804
102077,3.63E-05,0.9752761,0.02468759,0.2843352,0.341779,0.1106798,0.03737994,0.09292721,-0.06285317,0.04604337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.07208285,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.09731
102078,1.11E-04,0.9571086,0.04278064,0.2838968,0.3658107,0.1979408,0.02968162,0.1872318,-0.1147869,0.08629748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.07614557,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.10427
102079,0.03874327,0.7612755,0.1999812,0.2845572,0.4005377,0.1051798,0.1112152,0.1045342,-0.03509735,0.06064507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.05045794,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.92958
102080,3.63E-05,0.9752761,0.02468759,0.2843352,0.341779,0.1106798,0.03737994,0.09292721,-0.06285317,0.04604337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.08111894,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.09168
102081,3.13E-04,0.8039839,0.1957027,0.2839613,0.3819302,0.1405964,0.08017692,0.1397017,-0.06036948,0.09178587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.05346496,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.95467
102082,7.43E-05,0.8007366,0.1991891,0.2845394,0.3803129,0.1293375,0.08851268,0.1318649,-0.05365578,0.1047441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.04755947,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.91141
102083,0.01124714,0.7891242,0.1996287,0.2845714,0.3888303,0.1079737,0.09328649,0.1137144,-0.04517024,0.07846085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.08537885,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.04477
102084,0.003201571,0.8866664,0.1101321,0.28419,0.3665528,0.1269301,0.06917662,0.1159675,-0.04551856,0.05908378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.08847864,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,1.0826
102085,0.431579,0.3684298,0.1999911,0.2863294,0.4072604,0.1037724,0.1396667,0.0691367,-0.00578453,-0.008001967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070175,0.14035,0.210525,0.2807,0.3028,0.2382,0.1954,0.2292,0.3254,0.3369,0.1583,0.3244,0.3703,0.3853,0.3074821,0.3215407,0.2453417,0.2453417,0.2453417,0.2453417,0.02541615,3,2,10,0.2990573,0.1825427,0.3333333,0.1453105,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,0.84322
102089,7.40E-05,0.9889737,0.01095228,0.285419,-0.1255838,-0.09207008,0.06027954,0.1639853,0.08466709,0.01267706,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.1212063,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,6.85124
102090,0.005685631,0.7947156,0.1995988,0.2849821,-0.3351744,-0.2648469,0.08858391,0.3294548,0.1178059,-0.1805236,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.1650146,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,9.02704
102091,0.1429865,0.6570168,0.1999967,0.2855079,-0.3961716,-0.1965728,0.09648269,0.2025459,0.05756054,-0.0774763,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.451243,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,35.69115
102092,0.02793855,0.7721357,0.1999257,0.2857723,-0.3966765,-0.2377841,0.09621725,0.2523843,0.06571095,-0.114766,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.29376,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,19.49293
102093,0.02272571,0.7772763,0.199998,0.2858943,-0.4075192,-0.2079995,0.1244019,0.2124068,0.0374083,-0.08271448,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.194901,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,11.09652
102094,0.01595936,0.7861066,0.197934,0.285498,-0.3841267,-0.2437122,0.08952112,0.2632381,0.08144996,-0.10917,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.3628907,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,26.27901
102095,0.03354954,0.766454,0.1999964,0.2854334,-0.4012135,-0.2032532,0.1143196,0.2103237,0.04601317,-0.0883526,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.2649585,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,16.43305
102096,0.02624318,0.7739481,0.1998088,0.2864,-0.3958412,-0.2475841,0.1001484,0.2823183,0.07449137,-0.1531353,0.0506,0.0113,0.0158,0,0.0377,0.0667,0.1489,0.3546,0.4831,0.3229,0.3518,0.4041,0.3518,0.4439,0.4465,0.3738,0.5479,0.7765,0.7339,0.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0.01162777,0,0,0,0,0,0.2146541,3,2,10,0.09859915,0.3230008,0.2,0.3633812,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.25174
102097,0.799995,7.00E-06,0.199998,0.2852373,-0.192702,-0.07587165,-0.09977231,-0.003204681,0.04552026,0.04263372,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.07786475,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.75775
102098,0.7182358,0.08176617,0.199998,0.2858083,-0.3064208,-0.1382455,-0.04588902,0.05889506,0.0892019,0.02375165,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.305619,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,56.92458
102099,0.800002,0,0.199998,0.2853513,-0.1848665,-0.09527117,-0.09286846,0.01532093,0.0445261,0.02075694,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.091247,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,5.71193
102100,0.7994462,5.56E-04,0.199998,0.2854061,-0.2127372,-0.07024214,-0.09935914,-7.16E-04,0.04457037,0.03986261,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.05152362,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.23935
102101,0.4644262,0.3355758,0.199998,0.2856952,-0.3351043,-0.1422295,-0.004567459,0.1098278,0.100629,-0.01968043,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1512574,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,13.02731
102102,0.7922907,0.007711259,0.199998,0.2855621,-0.1903818,-0.08442138,-0.09236206,-0.01334224,0.02669713,0.03628604,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1312467,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,10.00823
102103,0.7910587,0.00894329,0.199998,0.2863044,-0.2263936,-0.1011349,-0.1050772,-0.004566609,0.04578875,0.06197581,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1960984,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75787
102104,0.3382614,0.4617406,0.199998,0.2854787,-0.3737876,-0.1925558,0.0600057,0.1780534,0.06168034,-0.06764436,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1403804,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.35381
102105,0.7998737,1.28E-04,0.199998,0.2858283,-0.1822564,-0.07237484,-0.1159818,-0.02566124,0.03087116,0.04929695,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1943829,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75791
102106,0.7958239,0.004178083,0.199998,0.2852792,-0.1989522,-0.06022086,-0.09076997,-0.02944793,0.0214369,0.04668947,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.06893308,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,4.15864
102107,0.7997727,2.29E-04,0.199998,0.2858141,-0.1995549,-0.0792497,-0.1107689,-0.01282538,0.04403561,0.06170218,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.152013,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.44845
102108,0.7919921,0.008009885,0.199998,0.2853166,-0.1927748,-0.04083031,-0.09837722,-0.009529524,0.02173276,0.0386347,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1139932,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,7.68502
102109,0.7875039,0.01249814,0.199998,0.2853025,-0.1795539,-0.04432423,-0.1043091,0.005183711,0.004364567,0.02127256,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1931784,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75794
102110,0.7984825,0.001519537,0.199998,0.2855065,-0.2154682,-0.07409499,-0.1040275,-0.002741175,0.05257755,0.0433452,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.06315227,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.8606
102111,0.7916501,0.008351945,0.199998,0.2856935,-0.2677016,-0.1146151,-0.09130312,0.02758712,0.09063608,0.04621408,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1215424,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,8.32087
102112,0.6553035,0.1446985,0.199998,0.2855285,-0.3199812,-0.1572232,-0.03725886,0.09831946,0.1099494,0.002566313,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.2548841,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,37.5062
102113,0.7999957,6.27E-06,0.199998,0.2852022,-0.1928322,-0.06959247,-0.1011708,-0.001814647,0.04631429,0.04188631,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.06609685,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,3.98955
102114,0.1136705,0.6863315,0.199998,0.2857113,-0.3874221,-0.1880848,0.08518985,0.1902218,0.06294442,-0.07528809,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1742352,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,18.75765
102115,0.7811265,0.01887547,0.199998,0.2856688,-0.312443,-0.1288924,-0.04470297,0.0591202,0.09899287,0.03039264,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.2455387,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,30.7331
102116,0.3260973,0.4739047,0.199998,0.2857064,-0.3766555,-0.1557428,0.05851444,0.1426807,0.07415114,-0.04216693,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.1389875,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,12.78374
102117,0.3504429,0.4495592,0.199998,0.2854975,-0.3742158,-0.1706489,0.05314538,0.1455648,0.07059249,-0.02963973,0.0495,0.0101,0.0124,0,0.0218,0.0285,0,0.0544,0.073,0.0589,0.159,0.3278,0.3636,0.3811,0.4656,0.4785,0.54,0.6658,0.6381,0.6153,0,0,0,0,0,0,0,0,0,0,0.00105,0.0021,0.0013,0.0011,0.01435767,7.65E-04,0.001781959,0.001781959,0.001781959,0.001781959,0.2011001,3,2,10,0.3719097,0.1163512,0.3011257,0.6747513,0.92,0.813,0.97,0.89,0.71,0.422,0.96,0.9,0.94,0.813,0.98,0.9,0,23.45261
